CustomerID,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,GeographyKey,DemographicsKey,ContractKey
5954-BDFSG,72,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,107.5,7853.7,No,0,53,4708,N/A,1158,9,17
0434-CSFON,47,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,100.5,4707.1,No,0,70,4488,N/A,756,5,2
1215-FIGMP,60,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,89.9,5450.7,No,0,35,6292,N/A,1200,1,3
0526-SXDJP,72,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,42.1,2962.0,No,0,29,6091,N/A,1201,8,21
0557-ASKVU,18,Yes,No,DSL,No,No,Yes,Yes,No,No,54.4,957.1,No,0,33,4948,N/A,1202,5,19
5122-CYFXA,3,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,75.3,244.1,No,0,35,5387,N/A,1203,9,2
8627-ZYGSZ,47,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,78.9,3650.35,No,0,61,3817,N/A,1204,8,16
3410-YOQBQ,31,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,79.2,2497.2,No,0,78,4984,N/A,757,9,11
3170-NMYVV,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.15,930.9,No,0,20,5849,N/A,1205,5,21
7410-OIEDU,10,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,79.85,887.35,No,0,38,5983,N/A,451,1,1
2273-QCKXA,1,Yes,No,DSL,No,No,No,Yes,No,No,49.05,49.05,No,0,30,3178,N/A,758,1,5
0731-EBJQB,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.4,1090.65,No,0,26,5482,N/A,983,5,16
1891-QRQSA,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,111.6,7099.0,No,0,69,4881,N/A,1159,13,8
8028-PNXHQ,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24.25,1424.6,No,0,33,4444,N/A,1160,8,8
5630-AHZIL,3,Yes,No,DSL,Yes,No,No,Yes,No,Yes,64.5,177.4,No,0,54,5613,N/A,984,2,3
2673-CXQEU,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,110.5,6139.5,No,0,21,4463,N/A,1206,14,18
6416-JNVRK,46,Yes,No,DSL,No,No,No,No,No,Yes,55.65,2688.85,No,0,56,2867,N/A,759,9,12
5590-ZSKRV,8,Yes,No,DSL,Yes,Yes,No,No,No,No,54.65,482.25,No,0,43,5614,N/A,1207,3,5
0191-ZHSKZ,30,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,74.75,2111.3,No,0,55,3033,N/A,452,6,2
3887-PBQAO,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,25.9,1216.6,No,0,78,5741,N/A,453,5,19
8108-UXRQN,11,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,50.55,565.35,No,0,28,3443,N/A,760,3,6
9919-YLNNG,42,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,103.8,4327.5,No,0,37,4005,N/A,985,9,3
0318-ZOPWS,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.15,973.35,No,0,37,5422,N/A,454,5,8
4445-ZJNMU,9,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,99.3,918.75,No,0,69,3540,N/A,1208,1,7
4808-YNLEU,35,Yes,No,DSL,Yes,No,No,No,Yes,No,62.15,2215.45,No,0,39,5255,N/A,1209,5,9
1862-QRWPE,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.65,1057.0,No,0,25,4124,N/A,455,5,21
2796-NNUFI,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.95,927.1,No,0,80,5480,N/A,1210,5,24
3016-KSVCP,29,No,No phone service,DSL,No,No,No,No,Yes,No,33.75,1009.25,No,0,62,3664,N/A,1211,8,5
4767-HZZHQ,30,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,82.05,2570.2,No,0,9,5036,N/A,456,7,10
2424-WVHPL,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,74.7,74.7,No,0,60,4182,N/A,1212,6,6
7233-PAHHL,66,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,84.0,5714.25,No,0,24,5825,N/A,1213,8,24
6067-NGCEU,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,111.05,7107.0,No,0,38,5261,N/A,986,9,7
9848-JQJTX,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,100.9,7459.05,No,0,54,5781,N/A,987,1,8
9803-FTJCG,71,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,66.85,4748.7,No,0,26,4117,N/A,1214,8,19
3212-KXOCR,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,21.0,1107.2,No,0,66,4158,N/A,761,1,21
6380-ARCEH,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.2,20.2,No,0,77,2710,N/A,1161,1,5
3679-XASPY,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.45,19.45,No,0,26,5612,N/A,1215,3,6
7123-WQUHX,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,95.0,3605.6,No,0,63,4741,N/A,1216,1,13
5386-THSLQ,66,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,45.55,3027.25,No,0,28,6238,N/A,988,15,13
6180-YBIQI,5,No,No phone service,DSL,No,No,No,No,No,No,24.3,100.2,No,0,61,4015,N/A,1217,1,5
6728-DKUCO,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,104.15,7303.05,No,0,21,4594,N/A,762,5,16
9750-BOOHV,32,No,No phone service,DSL,Yes,No,No,No,No,No,30.15,927.65,No,0,60,3585,N/A,763,9,15
8597-CWYHH,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,94.35,3921.3,No,0,53,5845,N/A,989,1,15
2848-YXSMW,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.4,1363.25,No,0,23,5234,N/A,1162,8,22
4549-ZDQYY,52,Yes,No,DSL,Yes,No,Yes,Yes,No,No,57.95,3042.25,No,0,28,6078,N/A,764,9,12
5712-AHQNN,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,91.65,3954.1,No,0,65,3826,N/A,1218,9,2
5256-SKJGO,64,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,54.6,3423.5,No,0,35,4850,N/A,990,5,14
3071-VBYPO,3,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,89.85,248.4,No,0,22,4648,N/A,1219,7,6
9560-BBZXK,36,No,No phone service,DSL,Yes,No,No,No,No,No,31.05,1126.35,No,0,54,4871,N/A,1163,9,21
8402-OOOHJ,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.65,835.15,No,0,59,5918,N/A,457,9,11
9445-ZUEQE,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,85.2,2151.6,No,0,28,3796,N/A,458,7,7
1091-SOZGA,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,99.8,5515.45,No,0,43,4606,N/A,459,5,19
2928-HLDBA,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.7,112.75,No,0,47,5346,N/A,1220,9,5
6497-TILVL,7,Yes,No,DSL,Yes,No,No,No,No,No,50.7,350.35,No,0,59,3097,N/A,1221,3,5
7219-TLZHO,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.85,62.9,No,0,76,3172,N/A,765,3,5
4622-YNKIJ,33,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,88.95,3027.65,No,0,32,5087,N/A,1222,1,14
6734-PSBAW,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,23.55,1723.95,No,0,59,5901,N/A,766,8,8
3930-ZGWVE,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.75,19.75,No,0,68,2484,N/A,460,1,5
2639-UGMAZ,71,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,56.45,3985.35,No,0,68,5372,N/A,1223,6,16
2876-GZYZC,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,85.95,1215.65,No,0,58,5886,N/A,991,9,2
8587-XYZSF,67,Yes,No,DSL,No,No,No,Yes,No,No,50.55,3260.1,No,0,63,6064,N/A,461,1,21
7799-LGRDP,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,25.7,1188.2,No,0,79,2017,N/A,767,9,17
7850-VWJUU,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,75.0,1778.5,No,0,29,2221,N/A,1224,9,3
3774-VBNXY,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.2,1277.75,No,0,51,4557,N/A,1164,5,11
6217-KDYWC,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.6,1170.55,No,0,40,4393,N/A,462,1,24
3146-MSEGF,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,88.05,6425.65,No,0,8,6102,N/A,1165,15,17
1095-WGNGG,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,101.05,5971.25,No,0,60,6311,N/A,992,5,8
2636-SJDOU,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,84.3,5289.05,No,0,53,5044,N/A,463,1,19
1131-QQZEB,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,23.95,1756.2,No,0,52,4329,N/A,768,13,21
5716-EZXZN,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,99.05,6416.7,No,0,59,5878,N/A,1225,5,17
6837-BJYDQ,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.6,61.35,No,0,33,2543,N/A,1226,1,15
6440-DKQGE,30,Yes,No,DSL,No,Yes,Yes,No,Yes,No,64.5,1929.95,No,0,30,4320,N/A,1227,1,12
3466-BYAVD,15,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,69.5,1071.4,No,0,35,3128,N/A,993,7,1
3780-YVMFA,8,Yes,No,DSL,No,No,No,Yes,Yes,Yes,68.55,564.35,No,0,58,3123,N/A,1228,3,2
1679-JRFBR,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,108.15,7930.55,No,0,41,5192,N/A,1166,5,19
9073-ZZIAY,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,86.1,5215.25,No,0,62,5769,N/A,1229,8,23
3077-RSNTJ,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.7,113.5,No,0,43,4293,N/A,769,3,5
6551-GNYDG,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,80.9,1152.8,No,0,46,2563,N/A,464,3,3
9167-APMXZ,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,84.15,1821.95,No,0,32,3549,N/A,465,9,3
2749-CTKAJ,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.15,419.9,No,0,72,2173,N/A,466,8,15
6371-NZYEG,16,Yes,No,DSL,Yes,No,Yes,No,Yes,No,64.25,1024.0,No,0,77,5511,N/A,770,8,11
7554-NEWDD,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,25.7,251.6,No,0,8,3611,N/A,1230,1,21
8992-VONJD,13,Yes,No,DSL,Yes,Yes,No,No,No,No,56.0,764.55,No,0,22,5156,N/A,994,2,2
4482-EWFMI,2,Yes,No,Fiber optic,No,No,No,No,No,No,69.7,135.2,No,0,43,3056,N/A,1231,9,2
4648-YPBTM,53,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,73.9,3958.25,No,0,55,5644,N/A,771,1,8
2907-ILJBN,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.6,233.9,No,0,29,4047,N/A,995,5,15
6345-FZOQH,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.9,1363.45,No,0,54,5570,N/A,1167,8,11
5997-OPVFA,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,89.05,6254.45,No,0,54,6212,N/A,996,8,8
1159-WFSGR,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.4,321.4,No,0,62,3990,N/A,467,3,6
7654-YWJUF,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,84.25,3539.25,No,0,51,4382,N/A,468,8,9
6727-IOTLZ,14,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,81.95,1181.75,No,0,52,2564,N/A,1232,8,11
5918-VUKWP,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.55,654.55,No,0,77,5358,N/A,997,9,13
1744-JHKYS,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24.7,780.2,No,0,72,3421,N/A,772,5,6
5947-SGKCL,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,105.35,1559.25,No,0,66,2721,N/A,998,3,3
3712-PKXZA,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.55,1252.0,No,0,42,5110,N/A,1233,8,19
6582-OIVSP,1,Yes,No,DSL,No,No,No,No,No,No,45.3,45.3,No,0,48,3575,N/A,773,9,5
5524-KHNJP,33,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,74.75,2453.3,No,0,26,5344,N/A,1168,8,12
4827-USJHP,20,Yes,No,DSL,No,Yes,No,No,No,No,51.8,1023.85,No,0,24,2764,N/A,774,1,1
8167-GJLRN,3,No,No phone service,DSL,No,No,No,Yes,No,No,30.4,82.15,No,0,55,3108,N/A,1234,1,6
0956-SYCWG,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.65,244.8,No,0,49,2024,N/A,469,9,18
8017-UVSZU,40,Yes,Yes,DSL,No,Yes,No,No,No,No,56.6,2379.1,No,0,72,3359,N/A,1235,5,4
7100-FQPRV,43,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,71.9,3173.35,No,0,23,4106,N/A,775,8,19
2984-RGEYA,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.75,1375.4,No,0,72,5325,N/A,1169,5,21
9680-NIAUV,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,109.7,8129.3,No,0,74,5945,N/A,1236,5,22
2146-EGVDT,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.3,1192.7,No,0,28,4149,N/A,776,8,22
2604-IJPDU,20,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,96.55,1901.65,No,0,36,4382,N/A,777,5,2
9178-JHUVJ,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24.1,587.4,No,0,26,4634,N/A,1237,7,8
6168-YBYNP,59,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,111.35,6519.75,No,0,62,6047,N/A,470,1,2
7255-SSFBC,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,112.25,8041.65,No,0,55,4099,N/A,999,7,8
3645-DEYGF,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.75,20.75,No,0,25,3358,N/A,471,4,5
9323-HGFWY,27,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,101.9,2681.15,No,0,69,3795,N/A,472,5,19
8544-GOQSH,14,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,80.05,1112.3,No,0,53,4400,N/A,473,9,7
3363-DTIVD,71,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,105.55,7405.5,No,0,63,5010,N/A,474,7,23
7018-WBJNK,13,Yes,No,Fiber optic,No,No,No,No,Yes,No,78.3,1033.95,No,0,26,5566,N/A,1170,4,7
9142-KZXOP,44,Yes,No,Fiber optic,No,No,No,No,No,No,68.85,2958.95,No,0,51,2053,N/A,475,1,4
7674-YTAFD,33,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,79.95,2684.85,No,0,52,3118,N/A,1171,9,9
6348-SNFUS,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,55.45,4179.2,No,0,32,4556,N/A,476,8,17
1347-KTTTA,64,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,102.45,6654.1,No,0,58,6398,N/A,477,8,19
4195-NZGTA,1,No,No phone service,DSL,No,No,No,No,No,No,25.25,25.25,No,0,73,5858,N/A,1172,9,6
7157-SMCFK,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.75,1124.2,No,0,76,5411,N/A,778,4,11
4709-LKHYG,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.0,540.05,No,0,34,3800,N/A,779,5,18
2504-DSHIH,23,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,86.8,1975.85,No,0,38,5788,N/A,1173,13,6
0699-NDKJM,57,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,58.75,3437.45,No,0,38,4115,N/A,478,5,3
9286-BHDQG,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,45.25,3139.8,No,0,22,5041,N/A,1174,8,22
0230-WEQUW,66,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,56.6,3789.2,No,0,77,5500,N/A,1238,8,8
2040-LDIWQ,65,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,84.2,5324.5,No,0,33,5256,N/A,1000,8,8
6496-JDSSB,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,80.0,624.6,No,0,22,2165,N/A,1239,9,3
4443-EMBNA,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24.75,1836.9,No,0,51,4642,N/A,780,5,21
6469-MRVET,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.2,20.2,No,0,21,4160,N/A,781,8,16
5961-VUSRV,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.35,219.35,No,0,57,4451,N/A,782,9,9
6778-JFCMK,24,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,50.6,1288.75,No,0,32,4806,N/A,1240,1,20
6341-JVQGF,31,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,81.15,2545.75,No,0,54,5643,N/A,1241,5,20
4811-JBUVU,30,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,89.9,2723.15,No,0,33,3233,N/A,479,1,7
0945-TSONX,47,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,85.3,4107.25,No,0,30,5698,N/A,1242,5,17
2651-ZCBXV,54,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,108.0,5760.65,No,0,73,6370,N/A,783,1,17
3316-UWXUY,50,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,93.5,4747.5,No,0,70,6367,N/A,480,1,7
7083-MIOPC,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.25,1566.9,No,0,49,5733,N/A,1243,9,22
1984-GPTEH,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,25.15,702.0,No,0,46,5491,N/A,1244,9,6
0621-JFHOL,10,No,No phone service,DSL,No,No,No,Yes,No,No,29.6,299.05,No,0,62,3180,N/A,1245,9,24
9903-LYSAB,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,73.15,1305.95,No,0,73,4283,N/A,1246,8,2
9227-UAQFT,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.75,284.35,No,0,53,4272,N/A,481,1,11
7301-ABVAD,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,86.6,6350.5,No,0,37,4530,N/A,784,9,21
6614-FHDBO,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,109.2,7878.3,No,0,26,4551,N/A,1247,1,21
7576-ASEJU,41,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,74.7,3187.65,No,0,56,5246,N/A,1001,5,19
9058-HRZSV,65,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,94.4,6126.15,No,0,7,5348,N/A,1248,15,6
4522-AKYLR,13,Yes,No,DSL,No,Yes,Yes,No,No,No,54.8,731.3,No,0,7,5557,N/A,1249,14,2
0221-WMXNQ,4,Yes,No,Fiber optic,Yes,No,No,No,No,No,75.35,273.4,No,0,40,4033,N/A,482,6,6
0303-UNCIP,41,Yes,Yes,DSL,No,No,Yes,No,No,Yes,65.0,2531.8,No,0,57,5043,N/A,483,1,15
0959-WHOKV,42,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,99.0,4298.45,No,0,46,2887,N/A,1250,1,16
4075-JFPGR,51,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,93.5,4619.55,No,0,68,5561,N/A,1175,5,16
3282-ZISZV,32,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,83.7,2633.3,No,0,71,3945,N/A,1176,1,12
3675-YDUPJ,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.85,193.05,No,0,58,3768,N/A,1002,1,1
4111-BNXIF,67,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,59.55,4103.9,No,0,56,4478,N/A,1003,5,14
7017-VFHAY,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,115.1,7008.15,No,0,38,6090,N/A,1177,3,22
6655-LHBYW,50,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,114.35,5791.1,No,0,33,5068,N/A,785,1,12
5046-NUHWD,29,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,45.0,1228.65,No,0,50,3094,N/A,1004,15,2
7529-ZDFXI,57,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,89.85,4925.35,No,0,36,4429,N/A,1251,13,2
7605-BDWDC,31,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,49.85,1520.1,No,0,67,2539,N/A,786,9,8
1950-KSVVJ,45,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,113.3,5032.25,No,0,61,4885,N/A,484,5,15
0123-CRBRT,61,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,88.1,5526.75,No,0,40,5152,N/A,1252,5,11
6292-TOSSS,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24.9,1195.25,No,0,68,4297,N/A,1253,1,21
3197-ARFOY,19,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,105.0,2007.25,No,0,59,3524,N/A,485,14,1
7014-ZZXAW,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24.25,1732.95,No,0,59,5409,N/A,1178,5,17
7633-MVPUY,57,Yes,No,DSL,Yes,Yes,No,Yes,No,No,59.75,3450.15,No,0,68,4012,N/A,1254,8,14
4716-HHKQH,20,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,107.05,2172.05,No,0,65,5328,N/A,787,13,6
3179-GBRWV,21,Yes,No,DSL,Yes,Yes,No,No,No,Yes,64.95,1339.8,No,0,23,4604,N/A,1005,13,3
8645-KWHJO,14,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,55.0,771.95,No,0,23,4900,N/A,1179,1,2
4130-MZLCC,5,Yes,No,DSL,No,Yes,No,No,No,No,50.55,244.75,No,0,54,2739,N/A,1255,9,10
0314-TKOSI,6,Yes,No,DSL,Yes,Yes,No,No,No,No,55.15,322.9,No,0,42,5377,N/A,1256,9,5
8229-MYEJZ,10,Yes,No,DSL,No,Yes,No,No,No,No,51.2,498.25,No,0,47,5765,N/A,1257,9,6
2080-SRCDE,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,25.4,25.4,No,0,38,4556,N/A,486,2,5
9577-WJVCQ,68,Yes,Yes,DSL,Yes,No,No,No,No,No,54.45,3687.75,No,0,24,5310,N/A,788,9,5
6202-DYYFX,22,Yes,Yes,Fiber optic,No,No,No,No,No,No,76.0,1783.6,No,0,41,2031,N/A,1180,9,19
3808-HFKDE,20,Yes,No,DSL,No,No,No,No,No,No,44.35,927.15,No,0,59,3460,N/A,1006,9,2
3727-OWVYD,35,Yes,No,DSL,Yes,Yes,Yes,No,No,No,61.2,2021.2,No,0,70,2075,N/A,789,1,15
2294-SALNE,23,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,86.8,1940.8,No,0,54,3200,N/A,487,8,15
4847-TAJYI,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,89.35,567.8,No,0,75,2578,N/A,1258,14,2
1563-IWQEX,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.7,220.35,No,0,71,5715,N/A,1259,9,5
8203-XJZRC,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.25,20.25,No,0,57,5384,N/A,1007,1,5
6556-DBKZF,71,Yes,No,Fiber optic,No,No,Yes,No,No,No,76.05,5436.45,No,0,26,5841,N/A,488,3,23
6851-WEFYX,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,100.8,3437.5,No,0,38,3318,N/A,1260,13,2
2985-JUUBZ,40,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,74.55,3015.75,No,0,64,3718,N/A,489,7,2
0895-LMRSF,23,Yes,No,DSL,No,No,No,No,Yes,Yes,64.9,1509.8,No,0,50,3314,N/A,1008,1,9
8266-VBFQL,4,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,90.4,356.65,No,0,35,3314,N/A,490,1,2
8181-YHCMF,68,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,60.3,4109.0,No,0,24,4864,N/A,1261,5,22
2240-HSJQD,38,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,81.85,3141.7,No,0,55,3571,N/A,790,4,1
1248-DYXUB,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24.8,1229.1,No,0,76,5320,N/A,1262,7,11
4115-BNPJY,29,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,75.55,2054.4,No,0,44,5625,N/A,1263,8,11
3167-SNQPL,38,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,101.15,3741.85,No,0,78,4036,N/A,1264,16,6
4091-TVOCN,48,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,78.75,3682.45,No,0,69,2257,N/A,1265,1,19
1098-TDVUQ,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.25,19.25,No,0,66,4745,N/A,1181,9,3
7277-OZCGZ,22,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,89.05,1886.25,No,0,75,5479,N/A,791,9,2
